Pairs,Cosine Distance
"(33, 55)",0.009006097657890816
"(33, 56)",0.008409839282658637
"(33, 57)",0.010199961686639624
"(33, 58)",0.015515788600667423
"(33, 59)",0.012869386538294817
"(33, 60)",0.008443054447503668
"(33, 61)",0.008633866659932165
"(33, 62)",0.01054745915688949
"(33, 63)",0.012327462816943148
"(33, 64)",0.011555924177833035
"(33, 65)",0.013048545113813212
"(33, 66)",0.011770834249873722
"(33, 67)",0.010163282862370965
"(33, 68)",0.01050783734275726
"(33, 69)",0.011558447687087341
"(33, 70)",0.012446893137075523
"(33, 71)",0.0066984755446073295
"(33, 72)",0.009983972426983696
"(33, 73)",0.009885846058745994
"(33, 74)",0.013322351284896408
"(33, 75)",0.00943223325107423
"(33, 76)",0.00943152025720283
"(33, 77)",0.011586065825731743
"(33, 78)",0.012110838629943723
"(33, 79)",0.01000372966747165
"(33, 80)",0.011699485600619834
"(33, 81)",0.012263303570877997
"(33, 82)",0.011799529191287345
"(33, 83)",0.012049552034921692
"(33, 84)",0.011587637657486383
"(33, 85)",0.009014170028819697
"(33, 86)",0.01233920805391973
"(33, 87)",0.007279051641614753
"(33, 88)",0.008164891065978716
"(33, 89)",0.012253954711133077
"(34, 34)",0.011498762491526662
"(34, 35)",0.010265495401497992
"(34, 36)",0.010356412569487921
"(34, 37)",0.010428204468798394
"(34, 38)",0.008964334039612722
"(34, 39)",0.009777731355748
"(34, 40)",0.009720086082117566
"(34, 41)",0.011779744550381256
"(34, 42)",0.007710423570094676
"(34, 43)",0.010876280882440574
"(34, 44)",0.010888600103498621
"(34, 45)",0.01021389148691246
"(34, 46)",0.009238442907724126
"(34, 47)",0.00605303884719312
"(34, 48)",0.006883001012893126
"(34, 49)",0.01005837138436693
"(34, 50)",0.012393063701804105
"(34, 51)",0.010718767323587914
"(34, 52)",0.011344028492945938
"(34, 53)",0.008680040586843778
"(34, 54)",0.008250250530969084
"(34, 55)",0.011518911678521183
"(34, 56)",0.010256996943759571
"(34, 57)",0.007792012093445383
"(34, 58)",0.011871231270004076
"(34, 59)",0.009509307847102839
"(34, 60)",0.012908428862828182
"(34, 61)",0.01102283374817265
"(34, 62)",0.007172817012116492
"(34, 63)",0.011421415335535777
"(34, 64)",0.008100940846869215
"(34, 65)",0.011903903664852646
"(34, 66)",0.008742979418075808
"(34, 67)",0.011875070828695393
"(34, 68)",0.011828285950982648
"(34, 69)",0.009394179698479157
"(34, 70)",0.008505496190109563
"(34, 71)",0.0069898681458718465
"(34, 72)",0.010890281033499849
"(34, 73)",0.010731782082022056
"(34, 74)",0.011927996772984947
"(34, 75)",0.00992239310491383
"(34, 76)",0.012048366278630162
"(34, 77)",0.010914415040060688
"(34, 78)",0.010171058333804515
"(34, 79)",0.011698848034427998
"(34, 80)",0.01113696617244395
"(34, 81)",0.008372851134436218
"(34, 82)",0.012172501062841205
"(34, 83)",0.010823100207651041
"(34, 84)",0.011151674699653343
"(34, 85)",0.01195146827622889
"(34, 86)",0.009764369342070126
"(34, 87)",0.008509565624558945
"(34, 88)",0.009363224743642628
"(34, 89)",0.008281719626328614
"(35, 35)",0.01385635461062777
"(35, 36)",0.008745563669009419
"(35, 37)",0.011339406567608326
"(35, 38)",0.01203736620275627
"(35, 39)",0.009999135800188226
"(35, 40)",0.009847939877507043
"(35, 41)",0.011734797015650378
"(35, 42)",0.006526031118512484
"(35, 43)",0.011046642805751522
"(35, 44)",0.010405075955980522
"(35, 45)",0.008397732604961789
"(35, 46)",0.011169902345460772
"(35, 47)",0.01123972190897455
"(35, 48)",0.011265525281946919
"(35, 49)",0.010623660968771683
"(35, 50)",0.009274271119002158
"(35, 51)",0.008809639576847463
"(35, 52)",0.007772846584265478
"(35, 53)",0.011629390416103742
"(35, 54)",0.012940399503890738
"(35, 55)",0.01252992800319474
"(35, 56)",0.010117220454708632
"(35, 57)",0.013213910851377414
"(35, 58)",0.011977895284092335
"(35, 59)",0.010158905106407127
"(35, 60)",0.012041292217198912
"(35, 61)",0.010872638003120348
"(35, 62)",0.012750249588259462
"(35, 63)",0.010933721700348776
"(35, 64)",0.00956015205059438
"(35, 65)",0.008635191986414612
"(35, 66)",0.009354126601184632
"(35, 67)",0.011500564227590578
"(35, 68)",0.010337732106874942
"(35, 69)",0.013295499554249341
"(35, 70)",0.010560011129042637
"(35, 71)",0.010182740441435497
"(35, 72)",0.009392302110399577
"(35, 73)",0.012446020390813002
"(35, 74)",0.009587512244878537
"(35, 75)",0.01057349905246144
"(35, 76)",0.014127397496694068
"(35, 77)",0.009086653922211427
"(35, 78)",0.00863786358598762
"(35, 79)",0.012956854358943323
"(35, 80)",0.009737014043907284
"(35, 81)",0.008640643733917312
"(35, 82)",0.012990301916847235
"(35, 83)",0.00924397881964606
"(35, 84)",0.011767400608459086
"(35, 85)",0.008702649863512012
"(35, 86)",0.012672010393016818
"(35, 87)",0.009926775095551489
"(35, 88)",0.010432972561924776
"(35, 89)",0.011628374714621017
"(36, 36)",0.007961050905515063
"(36, 37)",0.007976252095960689
"(36, 38)",0.008321671175751189
"(36, 39)",0.011532334561261083
"(36, 40)",0.010914834179129211
"(36, 41)",0.010003508130070941
"(36, 42)",0.009780979176885092
"(36, 43)",0.012073158091810103
"(36, 44)",0.009824113783125704
"(36, 45)",0.008907422909964602
"(36, 46)",0.011990442466674833
"(36, 47)",0.013269158073829803
"(36, 48)",0.007361988222008355
"(36, 49)",0.011585601977061924
"(36, 50)",0.00977665879374068
"(36, 51)",0.010232769574142654
"(36, 52)",0.014007515398304565
"(36, 53)",0.007741727681220679
"(36, 54)",0.007730823315726295
"(36, 55)",0.008441073600379437
"(36, 56)",0.010971892906508622
"(36, 57)",0.010362926078504992
"(36, 58)",0.01052835316894163
"(36, 59)",0.010911790857054073
"(36, 60)",0.010045860457320008
"(36, 61)",0.008809785411479993
"(36, 62)",0.009146962571261581
"(36, 63)",0.009538601743291329
"(36, 64)",0.009059847249331045
"(36, 65)",0.009864247230451217
"(36, 66)",0.013426205834010664
"(36, 67)",0.007426183133618516
"(36, 68)",0.008203474245753739
"(36, 69)",0.008501895876556344
"(36, 70)",0.008868006619514224
"(36, 71)",0.009400723453267788
"(36, 72)",0.010428672397755998
"(36, 73)",0.008696983555271032
"(36, 74)",0.00954149212952828
"(36, 75)",0.010589634767713896
"(36, 76)",0.011608219578598554
"(36, 77)",0.01162049419845506
"(36, 78)",0.011625022011521102
"(36, 79)",0.012413934249486528
"(36, 80)",0.012693748814608186
"(36, 81)",0.007260618738270782
"(36, 82)",0.012564133571997304
"(36, 83)",0.008895071446056975
"(36, 84)",0.009433699427792985
"(36, 85)",0.008845864246439529
"(36, 86)",0.010465563558526464
"(36, 87)",0.011633677595704592
"(36, 88)",0.009128346688719549
"(36, 89)",0.0079226757837756
"(37, 37)",0.0
"(37, 38)",0.010043518552000818
"(37, 39)",0.013048442157054377
"(37, 40)",0.009444534777471465
"(37, 41)",0.01119621151815894
"(37, 42)",0.00845603972022302
"(37, 43)",0.007588761864812488
"(37, 44)",0.0099094650041983
"(37, 45)",0.010241003498263028
"(37, 46)",0.011311006271815095
"(37, 47)",0.012690135173199888
"(37, 48)",0.010028123919827492
"(37, 49)",0.00936520431300039
"(37, 50)",0.01119477130005119
"(37, 51)",0.008396121295260663
"(37, 52)",0.012619970066787613
"(37, 53)",0.00914739065659707
"(37, 54)",0.009159210861296414
"(37, 55)",0.009209721933706458
"(37, 56)",0.010844464780986524
"(37, 57)",0.009164967631218941
"(37, 58)",0.009581627311374704
"(37, 59)",0.009369611331392108
"(37, 60)",0.011233731980139269
"(37, 61)",0.009402175948958386
"(37, 62)",0.01067508063148901
"(37, 63)",0.010167463187980941
"(37, 64)",0.008472826615496431
"(37, 65)",0.009336629146153136
"(37, 66)",0.008495207848411186
"(37, 67)",0.009336030561197608
"(37, 68)",0.011094723615359077
"(37, 69)",0.013659123732790084
"(37, 70)",0.011515192904740087
"(37, 71)",0.01218114530065633
"(37, 72)",0.008964220032035883
"(37, 73)",0.009405285481628424
"(37, 74)",0.0093886149417956
"(37, 75)",0.009164968185824898
"(37, 76)",0.010701513171267222
"(37, 77)",0.010979078292984097
"(37, 78)",0.00790330869450037
"(37, 79)",0.00845603972022302
"(37, 80)",0.009683894467717597
"(37, 81)",0.0103298526809286
"(37, 82)",0.008897391565903464
"(37, 83)",0.007132509553830493
"(37, 84)",0.009241014569613978
"(37, 85)",0.00832815255973521
"(37, 86)",0.009153679772542417
"(37, 87)",0.012001973564997926
"(37, 88)",0.011011175820917263
"(37, 89)",0.011028145414016957
"(38, 38)",0.009353972827449911
"(38, 39)",0.011099858668520096
"(38, 40)",0.010811198906674776
"(38, 41)",0.011219086062396784
"(38, 42)",0.009735106731236289
"(38, 43)",0.00928357426469673
"(38, 44)",0.0091549712870332
"(38, 45)",0.011368470318612107
"(38, 46)",0.010095059380378595
"(38, 47)",0.009797725230602537
"(38, 48)",0.005933485376016165
"(38, 49)",0.012830040388280095
"(38, 50)",0.013911614072933062
"(38, 51)",0.008683799859919293
"(38, 52)",0.010223665831046233
"(38, 53)",0.010395503855339947
"(38, 54)",0.01098965509592337
"(38, 55)",0.01339607926118775
"(38, 56)",0.010515157289761184
"(38, 57)",0.011716931666267855
"(38, 58)",0.010148673667554956
"(38, 59)",0.007166975394062937
"(38, 60)",0.010054588910371186
"(38, 61)",0.012628258157178303
"(38, 62)",0.009462461459967682
"(38, 63)",0.012485172242024433
"(38, 64)",0.009493305362995703
"(38, 65)",0.008592053286100238
"(38, 66)",0.009835258078486437
"(38, 67)",0.008898374210781337
"(38, 68)",0.010230944436189505
"(38, 69)",0.009392581400793127
"(38, 70)",0.007946653602739679
"(38, 71)",0.014012045131103597
"(38, 72)",0.009877093079527905
"(38, 73)",0.010705696719491805
"(38, 74)",0.013809202810041672
"(38, 75)",0.009669584889048628
"(38, 76)",0.010511981918249359
"(38, 77)",0.008746033079121031
"(38, 78)",0.009610430836087041
"(38, 79)",0.010610711682356808
"(38, 80)",0.009721260168614585
"(38, 81)",0.011142364760182976
"(38, 82)",0.009892503118096842
"(38, 83)",0.01116349054412802
"(38, 84)",0.010799401254889807
"(38, 85)",0.0103965526988697
"(38, 86)",0.011486123791043735
"(38, 87)",0.011693923680186123
"(38, 88)",0.00969664021748406
"(38, 89)",0.0122672599845681
"(39, 39)",0.009387590249905282
"(39, 40)",0.007457612580366361
"(39, 41)",0.013626545891918751
"(39, 42)",0.010674484501764104
"(39, 43)",0.010125131420983723
"(39, 44)",0.009725720511672437
"(39, 45)",0.010756991984370957
"(39, 46)",0.013582437398053421
"(39, 47)",0.007573460134981795
"(39, 48)",0.00930108864330655
"(39, 49)",0.01013079113956774
"(39, 50)",0.007862996881086057
"(39, 51)",0.010975352699973588
"(39, 52)",0.010252388721402831
"(39, 53)",0.008735641904364147
"(39, 54)",0.00921341604647147
"(39, 55)",0.013080465823746805
"(39, 56)",0.01104361932886263
"(39, 57)",0.011395009951845898
"(39, 58)",0.011358587560662358
"(39, 59)",0.011308255372317878
"(39, 60)",0.013459261724104934
"(39, 61)",0.010261290550853026
"(39, 62)",0.010633683923727029
"(39, 63)",0.009504881402137799
"(39, 64)",0.009948340920797447
"(39, 65)",0.011682209446838602
"(39, 66)",0.010721643709535196
"(39, 67)",0.011104558802337385
"(39, 68)",0.01238782616623771
"(39, 69)",0.009491490883735132
"(39, 70)",0.01069601257784832
"(39, 71)",0.010534745088098572
"(39, 72)",0.010238589911531547
"(39, 73)",0.01041205822741399
"(39, 74)",0.009650457409671962
"(39, 75)",0.008469261149467298
"(39, 76)",0.012627623779019088
"(39, 77)",0.012183076288664918
"(39, 78)",0.0091915885274842
"(39, 79)",0.010674487289385292
"(39, 80)",0.008129102048637446
"(39, 81)",0.012361729084288267
"(39, 82)",0.009076191860475837
"(39, 83)",0.008928980118044497
"(39, 84)",0.010210361416170016
"(39, 85)",0.013020976841424703
"(39, 86)",0.008741974235892421
"(39, 87)",0.012828078086523384
"(39, 88)",0.006775417424104717
"(39, 89)",0.010019694189803908
"(40, 40)",0.009725457231217852
"(40, 41)",0.011016597610228001
"(40, 42)",0.011408021240579267
"(40, 43)",0.009514688220667158
"(40, 44)",0.010012235951969678
"(40, 45)",0.010931098685314826
"(40, 46)",0.009735266589384608
"(40, 47)",0.010686575544944836
"(40, 48)",0.007940974318957862
"(40, 49)",0.01103276556404733
"(40, 50)",0.010518249308958224
"(40, 51)",0.008763254876456773
"(40, 52)",0.01015645138887676
"(40, 53)",0.012683433653490134
"(40, 54)",0.010519845643496943
"(40, 55)",0.009358085825796518
"(40, 56)",0.009548792155943021
"(40, 57)",0.007821220927361653
"(40, 58)",0.010971349557272032
"(40, 59)",0.010490075106342705
"(40, 60)",0.009025801656077354
"(40, 61)",0.01073328911246208
"(40, 62)",0.01140670032196559
"(40, 63)",0.011566192522084223
"(40, 64)",0.012967382556060243
"(40, 65)",0.00786616852984215
"(40, 66)",0.010297996385698017
"(40, 67)",0.0060138120949311666
"(40, 68)",0.011179958860058927
"(40, 69)",0.011056272011513636
"(40, 70)",0.00949937488198532
"(40, 71)",0.008011941159954898
"(40, 72)",0.007741305263344259
"(40, 73)",0.010301872430025394
"(40, 74)",0.007890204310877945
"(40, 75)",0.009953357782045607
"(40, 76)",0.009713265634951274
"(40, 77)",0.009061286636702144
"(40, 78)",0.008788494023071578
"(40, 79)",0.008334547901408858
"(40, 80)",0.01089064330326339
"(40, 81)",0.009749537076517016
"(40, 82)",0.008516557038873976
"(40, 83)",0.014495962065719384
"(40, 84)",0.01165752336169778
"(40, 85)",0.009720117542907804
"(40, 86)",0.010188625823876142
"(40, 87)",0.011960683544966459
"(40, 88)",0.011989937928863157
"(40, 89)",0.00011230214100075035
"(41, 41)",9.53995797151646e-05
"(41, 42)",0.010224810254274493
"(41, 43)",0.0091529774604351
"(41, 44)",0.010456322685245196
"(41, 45)",0.00989097500135598
"(41, 46)",0.014105846468856622
"(41, 47)",0.011108741017282788
"(41, 48)",0.007779098708405088
"(41, 49)",0.009924054767954993
"(41, 50)",0.007534556480779557
"(41, 51)",0.013378878304491535
"(41, 52)",0.01012209378468851
"(41, 53)",0.012159903543764358
"(41, 54)",0.012213130900086041
"(41, 55)",0.010108701940230742
"(41, 56)",0.011268254835628815
"(41, 57)",0.011048080567080724
"(41, 58)",0.010405746708552948
"(41, 59)",0.008453146521641416
"(41, 60)",0.011536783637903393
"(41, 61)",0.009397131620474716
"(41, 62)",0.011007606725124623
"(41, 63)",0.010317789926038795
"(41, 64)",0.011000502394729602
"(41, 65)",0.007929007400124923
"(41, 66)",0.00864238296705041
"(41, 67)",0.008161794943717335
"(41, 68)",0.011237478799428137
"(41, 69)",0.012412461503568919
"(41, 70)",0.00959292934739765
"(41, 71)",0.009675291695961383
"(41, 72)",0.006691840419189158
"(41, 73)",0.011584065010425481
"(41, 74)",0.00968457067662006
"(41, 75)",0.009958064618695939
"(41, 76)",0.008515110681713548
"(41, 77)",0.010515169893874413
"(41, 78)",0.009600072092142066
"(41, 79)",0.010224810559008044
"(41, 80)",0.010947687323134813
"(41, 81)",0.009479415202088391
"(41, 82)",0.010392008968461755
"(41, 83)",0.008410666989528654
"(41, 84)",0.008577404682738266
"(41, 85)",0.009498951019947636
"(41, 86)",0.009671836187577908
"(41, 87)",0.009961715890393045
"(41, 88)",0.010302017871953048
"(41, 89)",0.011158907598809999
"(42, 42)",0.0
"(42, 43)",0.010278510771464137
"(42, 44)",0.00994806664909376
"(42, 45)",0.007949664658852038
"(42, 46)",0.010960939852946792
"(42, 47)",0.010030919993430925
"(42, 48)",0.010141459150560549
"(42, 49)",0.007690096874985993
"(42, 50)",0.010850307791367102
"(42, 51)",0.011103243224804467
"(42, 52)",0.011365108656283603
"(42, 53)",0.011258240127138967
"(42, 54)",0.012864208745736991
"(42, 55)",0.012742149319744671
"(42, 56)",0.008705383974308402
"(42, 57)",0.009907057489914354
"(42, 58)",0.008580746518921515
"(42, 59)",0.008560586397400555
"(42, 60)",0.006684109854980549
"(42, 61)",0.011532832886284835
"(42, 62)",0.012506705264352352
"(42, 63)",0.01096913523527389
"(42, 64)",0.008390137034973618
"(42, 65)",0.012874181782844161
"(42, 66)",0.009454358434710305
"(42, 67)",0.01094719491204251
"(42, 68)",0.007137572865867241
"(42, 69)",0.01094738909777202
"(42, 70)",0.009988424393455736
"(42, 71)",0.010690727051946132
"(42, 72)",0.009440529062542296
"(42, 73)",0.010514975302204698
"(42, 74)",0.007984229931945959
"(42, 75)",0.008390134308068854
"(42, 76)",0.010361244526406575
"(42, 77)",0.008707290212062607
"(42, 78)",0.011184958504896205
"(42, 79)",0.0
"(42, 80)",0.00013886735477504765
"(42, 81)",0.008928159404269982
"(42, 82)",0.01066766776063017
"(42, 83)",0.009958834160441386
"(42, 84)",0.008493677836577994
"(42, 85)",0.008329786185810662
"(42, 86)",0.01056066940208755
"(42, 87)",0.012029115091497244
"(42, 88)",0.009967999040751732
"(42, 89)",0.01271640831171322
"(43, 43)",0.008922110593710243
"(43, 44)",0.007899354159199892
"(43, 45)",0.01150749378939679
"(43, 46)",0.008072739921855625
"(43, 47)",0.009931890478978744
"(43, 48)",0.009737011970806153
"(43, 49)",0.012676361583896848
"(43, 50)",0.011884497081473423
"(43, 51)",0.009027324441909386
"(43, 52)",0.011572818972488706
"(43, 53)",0.009889296387402135
"(43, 54)",0.009754842942020767
"(43, 55)",0.011064077404003657
"(43, 56)",0.0070023325680542755
"(43, 57)",0.008421757802893198
"(43, 58)",0.008884975140610821
"(43, 59)",0.011875411807681438
"(43, 60)",0.012779168683120207
"(43, 61)",0.008837314427260315
"(43, 62)",0.008985287709970508
"(43, 63)",0.009730052065089149
"(43, 64)",0.0082672924368466
"(43, 65)",0.00999641126360959
"(43, 66)",0.008024520394563245
"(43, 67)",0.011180412866123582
"(43, 68)",0.009409787159116393
"(43, 69)",0.010222926792023253
"(43, 70)",0.010608047307725611
"(43, 71)",0.010640100560503164
"(43, 72)",0.01084000707276706
"(43, 73)",0.009534613435002906
"(43, 74)",0.009787200288539053
"(43, 75)",0.012396763671982976
"(43, 76)",0.010227651496743205
"(43, 77)",0.009936943877418879
"(43, 78)",0.006148680285921216
"(43, 79)",0.010251065827495454
"(43, 80)",0.011698099696591423
"(43, 81)",0.012184648143896528
"(43, 82)",0.012499517922177933
"(43, 83)",0.012812362917586173
"(43, 84)",0.009865470842628135
"(43, 85)",0.012014450592382958
"(43, 86)",0.010213733127905269
"(43, 87)",0.010204422392893119
"(43, 88)",0.009220874825002952
"(43, 89)",0.009807941810005149
"(44, 44)",0.009807028358645333
"(44, 45)",0.009867101916521006
"(44, 46)",0.00858746756749918
"(44, 47)",0.00950246407570807
"(44, 48)",0.009047659248457683
"(44, 49)",0.011958769646569433
"(44, 50)",0.009719199130373682
"(44, 51)",0.00845755709115179
"(44, 52)",0.01228813407806795
"(44, 53)",0.008741499627896427
"(44, 54)",0.009510015082314508
"(44, 55)",0.008820091996117198
"(44, 56)",0.008927799528309452
"(44, 57)",0.009287282901439
"(44, 58)",0.014300937829747331
"(44, 59)",0.008219080817016515
"(44, 60)",0.013123713854673485
"(44, 61)",0.00811431375332303
"(44, 62)",0.006342204153002189
"(44, 63)",0.0104838886031474
"(44, 64)",0.0093725614825442
"(44, 65)",0.009272877909945423
"(44, 66)",0.012319366143372194
"(44, 67)",0.012267734776221574
"(44, 68)",0.011259731474264468
"(44, 69)",0.010055413040234332
"(44, 70)",0.011958364683870657
"(44, 71)",0.011925473823769801
"(44, 72)",0.011910583587467547
"(44, 73)",0.011644930822147778
"(44, 74)",0.007696230918555384
"(44, 75)",0.012399508648904104
"(44, 76)",0.008443111635818306
"(44, 77)",0.009859079900472908
"(44, 78)",0.010021501069412169
"(44, 79)",0.01276461703439642
"(44, 80)",0.011807928620235459
"(44, 81)",0.0071766676286075855
"(44, 82)",0.012657701591828437
"(44, 83)",0.008503753311359675
"(44, 84)",0.009442596556168322
"(44, 85)",0.010009405189029028
"(44, 86)",0.011026299542466428
"(44, 87)",0.01008840696470728
"(44, 88)",0.009371329561159623
"(44, 89)",0.008224527242728588
"(45, 45)",0.01204659962526817
"(45, 46)",0.010323938383637684
"(45, 47)",0.011120671975414567
"(45, 48)",0.007267510394322939
"(45, 49)",0.009832405385257884
"(45, 50)",0.007013633523204641
"(45, 51)",0.012847964476593898
"(45, 52)",0.0073708348584179935
"(45, 53)",0.010868415368760202
"(45, 54)",0.012518448380612378
"(45, 55)",0.012278851597053386
"(45, 56)",0.00857715721079427
"(45, 57)",0.01224134342797416
"(45, 58)",0.010809281211992093
"(45, 59)",0.012153932144380241
"(45, 60)",0.008705375248721208
"(45, 61)",0.012145042597259494
"(45, 62)",0.010297650140233115
"(45, 63)",0.00639830464082182
"(45, 64)",0.010436926685820282
"(45, 65)",0.00766412864729709
"(45, 66)",0.008759493243174868
"(45, 67)",0.011080156102042445
"(45, 68)",0.008667825426714645
"(45, 69)",0.008597450632055177
"(45, 70)",0.012162334063590612
"(45, 71)",0.01155903284552287
"(45, 72)",0.011335107826039607
"(45, 73)",0.011252651345952396
"(45, 74)",0.012058035732895626
"(45, 75)",0.010128008465499673
"(45, 76)",0.01219628128073056
"(45, 77)",0.010789357957949143
"(45, 78)",0.010783877923924249
"(45, 79)",0.007389019256241879
"(45, 80)",0.013642602202467019
"(45, 81)",0.008611674656016007
"(45, 82)",0.012057936442077928
"(45, 83)",0.01243969899944655
"(45, 84)",0.008690031990655094
"(45, 85)",0.011883598240966648
"(45, 86)",0.007450848136122539
"(45, 87)",0.009563132574548711
"(45, 88)",0.01009051660410364
"(45, 89)",0.007524762097434771
"(46, 46)",0.010904023234346425
"(46, 47)",0.009169080682612418
"(46, 48)",0.009247093050845189
"(46, 49)",0.011387245377008802
"(46, 50)",0.010791969508024885
"(46, 51)",0.008841256218370895
"(46, 52)",0.013141221810098616
"(46, 53)",0.011069442584816033
"(46, 54)",0.010469037804815678
"(46, 55)",0.01024818730284829
"(46, 56)",0.012907270434988365
"(46, 57)",0.010319152754242004
"(46, 58)",0.008919384200932273
"(46, 59)",0.012311271845014817
"(46, 60)",0.009425214920770544
"(46, 61)",0.010765607252738485
"(46, 62)",0.007795983162144148
"(46, 63)",0.009137813146762172
"(46, 64)",0.012240763420733675
"(46, 65)",0.01119412582361053
"(46, 66)",0.01350881030561351
"(46, 67)",0.00970431850338835
"(46, 68)",0.011626881491830027
"(46, 69)",0.01149238626183124
"(46, 70)",0.013608209139106632
"(46, 71)",0.011501626451717534
"(46, 72)",0.01054917916771084
"(46, 73)",0.009217253443889984
"(46, 74)",0.007801372141652995
"(46, 75)",0.010023639438443296
"(46, 76)",0.011129998139993944
"(46, 77)",0.009007966413963831
"(46, 78)",0.008562228427860695
"(46, 79)",0.0115863528668805
"(46, 80)",0.009637342945593671
"(46, 81)",0.010734846618117615
"(46, 82)",0.00961842138710692
"(46, 83)",0.012152817225226946
"(46, 84)",0.012642117630637937
"(46, 85)",0.011216824637182042
"(46, 86)",0.012971541698915068
"(46, 87)",0.011296785993917938
"(46, 88)",0.010654852016147446
"(46, 89)",0.010436353447638826
"(47, 47)",0.00010941988326148366
"(47, 48)",0.009561865123146596
"(47, 49)",0.009304791863159282
"(47, 50)",0.009115559489345485
"(47, 51)",0.009835712606489138
"(47, 52)",0.01313543797915282
"(47, 53)",0.00897794504532605
"(47, 54)",0.00994642049327953
"(47, 55)",0.009681397218701973
"(47, 56)",0.006517444630740841
"(47, 57)",0.01208575628083021
"(47, 58)",0.008720018691620023
"(47, 59)",0.00984106441819144
"(47, 60)",0.007296850964677663
"(47, 61)",0.010703297671988056
"(47, 62)",0.011785780585740738
"(47, 63)",0.00984943786097713
"(47, 64)",0.009999969453896345
"(47, 65)",0.008648275270600496
"(47, 66)",0.008876202745069076
"(47, 67)",0.011321309811080735
"(47, 68)",0.010755871768599625
"(47, 69)",0.011236137304706382
"(47, 70)",0.007602997358812333
"(47, 71)",0.010524818149471414
"(47, 72)",0.009490563119513889
"(47, 73)",0.009208995255984667
"(47, 74)",0.01032988849511367
"(47, 75)",0.011435901729277349
"(47, 76)",0.006797763086542466
"(47, 77)",0.008802096845304757
"(47, 78)",0.011834671595225955
"(47, 79)",0.009121580231707706
"(47, 80)",0.008914941106363478
"(47, 81)",0.009444219124439764
"(47, 82)",0.01103579647240922
"(47, 83)",0.009932101861043428
"(47, 84)",0.009913453642721719
"(47, 85)",0.011164226191519787
"(47, 86)",0.009604156407535515
"(47, 87)",0.010484817815453839
"(47, 88)",0.00838752440817908
"(47, 89)",0.009412979453827687
"(48, 48)",8.410613086240697e-05
"(48, 49)",0.009742646220689405
"(48, 50)",0.009759757642749249
"(48, 51)",0.010344814298575773
"(48, 52)",0.011233395109333293
"(48, 53)",0.008660090530652354
"(48, 54)",0.011041728856106598
"(48, 55)",0.010654155614544174
"(48, 56)",0.008066627663553786
"(48, 57)",0.009332774728469655
"(48, 58)",0.011066781634887174
"(48, 59)",0.007128522830302314
"(48, 60)",0.010532747605069517
"(48, 61)",0.011686036179347166
"(48, 62)",0.0103593501908552
"(48, 63)",0.01347305066087865
"(48, 64)",0.008951094842894228
"(48, 65)",0.010702224156870117
"(48, 66)",0.009232732689368623
"(48, 67)",0.010556530651550522
"(48, 68)",0.012572988603137455
"(48, 69)",0.010455168441162767
"(48, 70)",0.008776597828113653
"(48, 71)",0.011557280344288438
"(48, 72)",0.011803535271468374
"(48, 73)",0.008531788759742007
"(48, 74)",0.007306091947675975
"(48, 75)",0.009786512647887057
"(48, 76)",0.010896382368729854
"(48, 77)",0.008256295088500284
"(48, 78)",0.011071691207765749
"(48, 79)",0.009784155447847116
"(48, 80)",0.00966309649607152
"(48, 81)",0.006835848141977468
"(48, 82)",0.01143515655350719
"(48, 83)",0.011964602487354125
"(48, 84)",0.011817724040797208
"(48, 85)",0.009825113407236836
"(48, 86)",0.011227113840505258
"(48, 87)",0.012209487545288852
"(48, 88)",0.013520400074333475
"(48, 89)",0.010821770352851779
"(49, 49)",9.503125239810114e-05
"(49, 50)",0.009090561563618933
"(49, 51)",0.011029025765012931
"(49, 52)",0.008442038445824245
"(49, 53)",0.010674117810557096
"(49, 54)",0.014562758759532434
"(49, 55)",0.00972374955608896
"(49, 56)",0.009640623100473424
"(49, 57)",0.008208573539780412
"(49, 58)",0.007172574410334737
"(49, 59)",0.0102325897840878
"(49, 60)",0.009669626938627206
"(49, 61)",0.006028428200566612
"(49, 62)",0.010090586370970408
"(49, 63)",0.01297168424015441
"(49, 64)",0.009277922977920683
"(49, 65)",0.009869380041736075
"(49, 66)",0.00961492421203335
"(49, 67)",0.007828442568609498
"(49, 68)",0.012776140790737404
"(49, 69)",0.009803276653667233
"(49, 70)",0.009550455794431475
"(49, 71)",0.010445895503855086
"(49, 72)",0.008134257219948158
"(49, 73)",0.007272260395514032
"(49, 74)",0.008222136433584416
"(49, 75)",0.010606179199613947
"(49, 76)",0.009437069242709496
"(49, 77)",0.0096238415035768
"(49, 78)",0.011066884169092897
"(49, 79)",0.01063386537493026
"(49, 80)",0.0124605808880139
"(49, 81)",0.010188669250722504
"(49, 82)",0.010162123559384506
"(49, 83)",0.01075983665190332
"(49, 84)",0.008658192745050062
"(49, 85)",0.010549711896965398
"(49, 86)",0.006452227642078163
"(49, 87)",0.009496905572610816
"(49, 88)",0.008481166614857536
"(49, 89)",0.013558602244245955
"(50, 50)",0.0
"(50, 51)",0.011680635149540153
"(50, 52)",0.010589913740774351
"(50, 53)",0.0077559143942825
"(50, 54)",0.012241028191044237
"(50, 55)",0.009446398155563931
"(50, 56)",0.011247456325697187
"(50, 57)",0.006896002784805104
"(50, 58)",0.012012965807474038
"(50, 59)",0.011904012622343318
"(50, 60)",0.009716902511452474
"(50, 61)",0.007900313831514821
